shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours,transit_progress_ratio,composite_risk_score,log_weight,sla_pressure,carrier_enc,transport_enc,origin_enc,destination_enc,status_enc,weather_enc,disruption_enc
SHP103178,Mumbai,Sydney,UPS,Road,2024-02-08,2024-02-12,0.06060606060606061,0.0,At Port,0.04712700705394689,0.0,1.0,Fog,0.39789473684210525,0.75,0.1111111111111111,Equipment Failure,0.6040000000000001,0.6211453744493394,0.863157894736842,0.5714285714285714,0.9575,1,8.6,0.0,0.5813430738971621,0.6081932648755124,0.4,0.8,0.6666666666666666,0.6000000000000001,0.8,0.0,0.3333333333333333,0.0
SHP103179,Dubai,Sydney,XPO Logistics,Rail,2024-01-11,2024-01-25,0.36363636363636365,0.15384615384615385,In Transit,0.957010134797204,0.25,0.0,Rain,0.20842105263157892,0.25,0.3333333333333333,Traffic Jam,0.44900000000000007,0.2378854625550657,0.5368421052631579,0.7428571428571427,0.9463,1,26.2,0.21428571428571427,0.3128687833661141,0.9943511029138268,0.8,1.0,0.3333333333333333,0.0,0.8,0.75,0.6666666666666666,1.0
SHP103180,Rotterdam,New York,FedEx,Air,2023-07-13,2023-07-18,0.09090909090909091,0.15384615384615385,At Port,0.07351028883971976,0.75,0.0,Storm,0.891578947368421,0.375,0.8888888888888888,Traffic Jam,0.42300000000000004,0.8546255506607929,0.2657894736842105,0.6285714285714286,0.9099,1,16.2,0.6,0.5306265805001404,0.6649624216558202,0.0,0.4,0.0,0.8,0.4,0.0,1.0,1.0
SHP103181,Shanghai,Sydney,DHL,Road,2024-05-29,2024-06-03,0.09090909090909091,0.05128205128205128,At Port,0.28703122061689024,1.0,0.0,Fog,0.4473684210526315,0.875,0.3333333333333333,Natural Disaster,0.9650000000000001,0.4845814977973566,0.02105263157894737,0.8,1.0,1,27.0,0.2,0.6253161000280978,0.8396067403399294,0.30000000000000004,0.2,0.6666666666666666,1.0,0.8,0.0,0.3333333333333333,0.25
SHP103182,Hamburg,Tokyo,FedEx,Road,2024-02-05,2024-02-12,0.15151515151515152,0.1794871794871795,Delayed,0.06990129275680088,0.75,0.0,Blizzard,0.9747368421052631,0.875,0.0,None,0.0,0.7224669603524232,0.36578947368421055,0.9714285714285713,1.0,1,24.7,0.5,0.39624894633323965,0.6585257251596551,0.0,0.4,0.6666666666666666,0.2,1.0,0.5,0.0,0.5
SHP103183,Hamburg,Singapore,XPO Logistics,Road,2023-09-10,2023-09-20,0.24242424242424243,0.28205128205128205,In Transit,0.0017664875505639557,0.25,0.0,Heavy Rain,0.5505263157894738,0.875,0.6666666666666665,Natural Disaster,1.0,0.14977973568281922,0.7263157894736841,0.8857142857142857,1.0,1,69.6,0.55,0.7630654678280417,0.21215294289480857,0.0,1.0,0.6666666666666666,0.2,0.6000000000000001,0.75,0.5,0.25
SHP103184,Los Angeles,Chicago,Maersk,Rail,2024-11-26,2024-12-09,0.3333333333333333,0.07692307692307693,Customs Hold,0.36238601854111735,0.5,0.0,Storm,0.8042105263157894,0.5,0.2222222222222222,None,0.042,0.2775330396475768,0.48157894736842116,0.3142857142857142,0.8178,1,30.6,0.11538461538461539,0.3416690081483563,0.8695492577593293,1.0,0.6000000000000001,0.3333333333333333,0.4,0.0,0.25,1.0,0.5
SHP103185,Rotterdam,Tokyo,FedEx,Air,2024-08-22,2024-08-24,0.0,0.0,At Port,0.4481656937314699,0.0,0.0,Rain,0.2589473684210526,0.0,1.0,Equipment Failure,0.642,0.6828193832599121,0.10263157894736843,0.0,0.4906,0,0.0,0.0,0.3735599887608879,0.8968444923145241,0.2,0.4,0.0,0.8,1.0,0.0,0.6666666666666666,0.0
SHP103186,Rotterdam,Tokyo,DB Schenker,Sea,2024-09-07,2024-10-08,0.8787878787878789,0.7692307692307692,Out for Delivery,0.314342758601374,0.5,0.0,Clear,0.042105263157894736,0.625,0.3333333333333333,Port Strike,0.9380000000000002,0.5198237885462551,0.4868421052631579,0.17142857142857143,0.8058,1,44.4,0.4838709677419355,0.4732368642877212,0.8512802228948805,0.1,0.0,1.0,0.8,1.0,1.0,0.16666666666666666,0.75
SHP103187,Dubai,Chicago,XPO Logistics,Sea,2023-09-16,2023-10-13,0.7575757575757576,0.4615384615384615,In Transit,0.20480252549703717,0.5,0.0,Rain,0.2094736842105263,0.375,0.4444444444444445,Traffic Jam,0.43600000000000005,0.28634361233480154,0.13157894736842107,0.0,0.6682,1,59.8,0.3333333333333333,0.301489182354594,0.7962703019264271,0.9,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,1.0
SHP103188,Hamburg,London,DHL,Air,2023-03-12,2023-03-15,0.030303030303030304,0.05128205128205128,Customs Hold,0.09806706651035686,0.75,1.0,Snow,0.5968421052631578,0.25,0.3333333333333333,None,0.0,0.5859030837004404,0.8736842105263157,0.0,0.7075,1,56.1,0.3333333333333333,0.3543130092722675,0.7018482723607024,0.1,0.2,0.0,0.2,0.2,0.25,0.8333333333333333,0.5
SHP103189,Mumbai,London,DB Schenker,Rail,2023-09-11,2023-09-19,0.18181818181818182,0.20512820512820512,At Port,0.5145180069699237,0.5,0.0,Fog,0.43473684210526314,0.375,0.0,Port Strike,0.9210000000000002,0.5462555066079293,0.38947368421052636,0.8857142857142857,1.0,1,36.2,0.5,0.49887608878898565,0.9145859278092825,0.0,0.0,0.3333333333333333,0.6000000000000001,0.2,0.0,0.3333333333333333,0.75
SHP103190,Hamburg,Tokyo,Maersk,Air,2023-03-01,2023-03-03,0.0,0.0,Delayed,0.1454601470005722,0.0,0.0,Fog,0.4726315789473684,0.375,0.0,Equipment Failure,0.554,0.4845814977973566,0.3631578947368421,0.3714285714285714,0.7522,1,31.8,0.0,0.36899409946614214,0.752374260002554,0.2,0.6000000000000001,0.0,0.2,1.0,0.5,0.3333333333333333,0.0
SHP103191,Los Angeles,New York,UPS,Air,2023-09-16,2023-09-19,0.030303030303030304,0.10256410256410256,Delayed,0.7002352649331215,0.75,0.0,Storm,0.8757894736842106,0.125,1.0,None,0.001,0.6123348017621142,0.7105263157894737,0.42857142857142855,0.9283,1,71.4,0.6666666666666666,0.3805141893790391,0.9541941046411171,0.0,0.8,0.0,0.4,0.4,0.5,1.0,0.5
SHP103192,Rotterdam,New York,FedEx,Air,2024-01-16,2024-01-20,0.06060606060606061,0.23076923076923075,Delayed,0.9373667132128468,0.0,0.0,Storm,0.8715789473684209,0.375,0.6666666666666665,Equipment Failure,0.634,0.6299559471365637,0.5868421052631578,0.42857142857142855,1.0,1,93.3,1.0,0.5942680528238269,0.9916849749323633,0.0,0.4,0.0,0.8,0.4,0.5,1.0,0.0
SHP103193,Hamburg,Tokyo,Maersk,Rail,2024-03-08,2024-03-20,0.30303030303030304,0.02564102564102564,Customs Hold,0.9564039674950287,0.0,1.0,Storm,0.8252631578947368,0.25,1.0,Traffic Jam,0.353,0.427312775330396,0.818421052631579,0.3142857142857142,0.9037,1,48.9,0.041666666666666664,0.6359230120820456,0.9942696512151463,1.0,0.6000000000000001,0.3333333333333333,0.2,1.0,0.25,1.0,1.0
SHP103194,Mumbai,New York,FedEx,Road,2024-03-17,2024-03-23,0.12121212121212122,0.2564102564102564,In Transit,0.15156583216967887,0.75,0.0,Snow,0.5926315789473684,0.75,0.4444444444444445,Natural Disaster,0.9800000000000001,0.6299559471365637,0.4105263157894737,0.4857142857142857,1.0,1,9.9,0.8333333333333334,0.6684461927507728,0.7576475452872545,0.0,0.4,0.6666666666666666,0.6000000000000001,0.4,0.75,0.8333333333333333,0.25
SHP103195,Mumbai,Tokyo,Maersk,Rail,2024-07-14,2024-07-26,0.30303030303030304,0.1794871794871795,Customs Hold,0.3270162564867904,0.75,0.0,Clear,0.02947368421052632,0.5,0.5555555555555556,Equipment Failure,0.557,0.4317180616740086,0.5868421052631578,0.057142857142857106,0.7225,1,34.1,0.2916666666666667,0.34981736442821015,0.8563570264357728,0.5,0.6000000000000001,0.3333333333333333,0.6000000000000001,1.0,0.25,0.16666666666666666,0.0
SHP103196,Los Angeles,Tokyo,XPO Logistics,Air,2024-07-03,2024-07-08,0.09090909090909091,0.07692307692307693,Customs Hold,0.6121649575282778,0.75,0.0,Heavy Rain,0.48526315789473684,0.0,0.2222222222222222,Port Strike,0.8880000000000001,0.2907488986784137,0.0026315789473684223,0.42857142857142855,0.8399,1,80.4,0.3,0.44598201742062377,0.9369180378136688,0.2,1.0,0.0,0.4,1.0,0.25,0.5,0.75
SHP103197,Shanghai,Tokyo,UPS,Air,2024-02-15,2024-02-17,0.0,0.10256410256410256,At Port,0.30985151901924934,0.75,0.0,Fog,0.3936842105263158,0.25,0.1111111111111111,Traffic Jam,0.371,0.5814977973568283,0.5736842105263158,0.6285714285714286,0.9663,1,18.4,1.0,0.28954762573756676,0.8494319037337011,0.0,0.8,0.0,1.0,1.0,0.0,0.3333333333333333,1.0
SHP103198,Mumbai,Tokyo,DB Schenker,Air,2024-08-01,2024-08-03,0.0,0.1282051282051282,In Transit,0.6696268170014924,0.75,0.0,Heavy Rain,0.52,0.125,1.0,Natural Disaster,0.9560000000000001,0.43612334801762076,0.8894736842105263,0.9714285714285713,1.0,1,29.5,1.0,0.6522899690924417,0.9484492687151824,0.0,0.0,0.0,0.6000000000000001,1.0,0.75,0.5,0.25
SHP103199,Shanghai,Sydney,XPO Logistics,Sea,2023-08-11,2023-08-31,0.5454545454545454,0.1282051282051282,At Port,0.6924611192689182,0.0,0.0,Storm,0.8736842105263158,0.5,0.2222222222222222,None,0.0,0.20264317180616676,0.7342105263157894,0.6571428571428573,1.0,1,54.4,0.125,0.37096094408541724,0.9527591239438402,1.0,1.0,1.0,1.0,0.8,0.0,1.0,0.5
SHP103200,Dubai,London,DB Schenker,Air,2024-04-24,2024-04-26,0.0,0.07692307692307693,Out for Delivery,0.7082074652604118,0.5,0.0,Heavy Rain,0.5357894736842105,0.25,0.4444444444444445,Traffic Jam,0.439,0.45374449339207024,0.19210526315789475,0.6571428571428573,0.9507,1,20.6,0.75,0.37995223377353193,0.9556492014858466,0.0,0.0,0.0,0.0,0.2,1.0,0.5,1.0
SHP103201,Mumbai,Chicago,XPO Logistics,Air,2024-07-15,2024-07-19,0.06060606060606061,0.1794871794871795,In Transit,0.2169138682276308,0.75,0.0,Heavy Rain,0.5768421052631579,0.375,0.0,None,0.0,0.3656387665198233,0.7368421052631579,0.5714285714285714,1.0,1,11.7,0.875,0.23279010958134305,0.8036448194428633,0.0,1.0,0.0,0.6000000000000001,0.0,0.75,0.5,0.5
SHP103202,Hamburg,Tokyo,XPO Logistics,Sea,2024-08-29,2024-09-18,0.5454545454545454,0.5384615384615384,Out for Delivery,0.762798532394941,1.0,0.0,Storm,0.8336842105263157,0.625,0.7777777777777777,Natural Disaster,0.9820000000000001,0.37885462555066063,0.19473684210526318,0.28571428571428575,1.0,1,52.8,0.525,0.7501404889013767,0.9651939761099391,0.0,1.0,1.0,0.2,1.0,1.0,1.0,0.25
SHP103203,Shanghai,Singapore,UPS,Air,2023-01-06,2023-01-11,0.09090909090909091,0.23076923076923075,Customs Hold,0.11003837059028292,0.75,0.0,Blizzard,0.9126315789473683,0.125,0.3333333333333333,None,0.0,0.33920704845814953,0.9105263157894736,0.3714285714285714,1.0,1,38.9,0.9,0.32804158471480754,0.7166016423428584,0.0,0.8,0.0,1.0,0.6000000000000001,0.25,0.0,0.5
SHP103204,Rotterdam,Sydney,Maersk,Rail,2024-04-23,2024-04-30,0.15151515151515152,0.2564102564102564,Out for Delivery,0.6322124906474187,0.5,0.0,Rain,0.1968421052631579,0.25,0.3333333333333333,Port Strike,0.9279999999999999,0.29515418502202584,0.781578947368421,0.2,1.0,1,15.5,0.7142857142857143,0.4749929755549312,0.9410595643918411,0.0,0.6000000000000001,0.3333333333333333,0.8,0.8,1.0,0.6666666666666666,0.75
SHP103205,Hamburg,London,DB Schenker,Air,2023-04-30,2023-05-03,0.030303030303030304,0.02564102564102564,In Transit,0.10341054130940139,0.0,0.0,Blizzard,0.9484210526315788,0.125,0.5555555555555556,None,0.037,0.37444933920704804,0.863157894736842,0.0,0.7421,1,51.3,0.16666666666666666,0.3653413880303456,0.7086434038203154,0.2,0.0,0.0,0.2,0.2,0.75,0.0,0.5
SHP103206,Rotterdam,Chicago,UPS,Air,2024-09-07,2024-09-10,0.030303030303030304,0.10256410256410256,Delayed,0.011119068863006192,0.75,0.0,Storm,0.8652631578947368,0.25,0.8888888888888888,Traffic Jam,0.363,0.6211453744493394,0.6421052631578947,0.28571428571428575,0.9167,1,72.1,0.6666666666666666,0.5042849114919921,0.42608395940900806,0.0,0.8,0.0,0.8,0.0,0.5,1.0,1.0
SHP103207,Mumbai,Singapore,UPS,Road,2024-05-07,2024-05-12,0.09090909090909091,0.10256410256410256,Delayed,0.44876785992934054,0.0,0.0,Snow,0.6484210526315789,1.0,0.0,None,0.0,0.5110132158590308,0.12105263157894738,0.39999999999999997,0.7453,1,10.0,0.4,0.31322000561955604,0.8970170192001234,0.1,0.8,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.5,0.8333333333333333,0.5
SHP103208,Mumbai,Tokyo,XPO Logistics,Rail,2023-12-23,2024-01-05,0.3333333333333333,0.1794871794871795,In Transit,0.3043039879006606,0.5,1.0,Snow,0.5905263157894737,0.5,0.0,None,0.049,0.25991189427312733,0.3315789473684211,0.45714285714285713,0.77,1,36.9,0.2692307692307692,0.3677296993537511,0.847111590138523,0.6000000000000001,1.0,0.3333333333333333,0.6000000000000001,1.0,0.75,0.8333333333333333,0.5
SHP103209,Los Angeles,Singapore,DB Schenker,Air,2023-09-07,2023-09-10,0.030303030303030304,0.1282051282051282,At Port,0.9236869375947762,1.0,0.0,Snow,0.6484210526315789,0.25,0.4444444444444445,Natural Disaster,0.962,0.5418502202643172,0.9026315789473685,0.08571428571428569,1.0,1,40.5,0.8333333333333334,0.6133745434110707,0.9897950736125403,0.0,0.0,0.0,0.4,0.6000000000000001,0.0,0.8333333333333333,0.25
SHP103210,Mumbai,Singapore,DB Schenker,Road,2024-03-13,2024-03-21,0.18181818181818182,0.05128205128205128,Customs Hold,0.3719506583817134,0.25,0.0,Clear,0.008421052631578947,0.875,0.8888888888888888,Traffic Jam,0.44800000000000006,0.5242290748898677,0.2078947368421053,0.39999999999999997,0.6548,1,13.2,0.125,0.395054790671537,0.8728958941759813,0.6000000000000001,0.0,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.25,0.16666666666666666,1.0
SHP103211,Rotterdam,Sydney,XPO Logistics,Rail,2024-03-25,2024-04-04,0.24242424242424243,0.07692307692307693,In Transit,0.3327538400598566,0.75,0.0,Blizzard,0.9515789473684209,0.375,0.3333333333333333,Equipment Failure,0.645,0.3832599118942728,0.5894736842105263,0.028571428571428525,0.928,1,9.1,0.15,0.5794464737285754,0.8585911225341593,0.7000000000000001,1.0,0.3333333333333333,0.8,0.8,0.75,0.0,0.0
SHP103212,Dubai,London,FedEx,Air,2024-07-23,2024-07-26,0.030303030303030304,0.05128205128205128,At Port,0.04817929748610617,0.75,0.0,Heavy Rain,0.5136842105263157,0.125,0.8888888888888888,Natural Disaster,0.995,0.8502202643171799,0.29210526315789476,0.8,0.9426,1,69.3,0.3333333333333333,0.5943382972745153,0.6110085772151383,0.1,0.4,0.0,0.0,0.2,0.0,0.5,0.25
SHP103213,Hamburg,Sydney,DB Schenker,Air,2024-08-25,2024-08-27,0.0,0.07692307692307693,In Transit,0.7463739992237858,0.5,0.0,Blizzard,0.9336842105263157,0.375,0.8888888888888888,Natural Disaster,1.0,0.48017621145374445,0.4763157894736843,0.7428571428571427,1.0,1,53.0,0.75,0.7764821579095251,0.9623960463407044,0.0,0.0,0.0,0.2,0.8,0.75,0.0,0.25
SHP103214,Hamburg,London,DB Schenker,Rail,2023-05-09,2023-05-16,0.15151515151515152,0.15384615384615385,In Transit,0.8179257475063118,0.0,1.0,Fog,0.38526315789473686,0.5,0.4444444444444445,Equipment Failure,0.602,0.3832599118942728,0.818421052631579,0.0,0.9297,1,47.5,0.42857142857142855,0.5722112953076708,0.9741633552313564,0.1,0.0,0.3333333333333333,0.2,0.2,0.75,0.3333333333333333,0.0
SHP103215,Mumbai,Chicago,FedEx,Road,2024-05-16,2024-05-25,0.2121212121212121,0.28205128205128205,Customs Hold,0.4360523504487239,0.75,1.0,Fog,0.4631578947368421,0.875,0.1111111111111111,Equipment Failure,0.562,0.6916299559471364,0.3631578947368421,0.28571428571428575,0.9173,1,52.5,0.6111111111111112,0.5679966282663669,0.8933238124082977,0.0,0.4,0.6666666666666666,0.6000000000000001,0.0,0.25,0.3333333333333333,0.0
SHP103216,Mumbai,London,DB Schenker,Sea,2023-12-23,2024-01-20,0.7878787878787878,0.6923076923076923,Out for Delivery,0.22873713144827976,0.5,0.0,Storm,0.843157894736842,0.25,1.0,Natural Disaster,1.0,0.5330396475770924,0.5947368421052631,0.2571428571428572,1.0,1,54.7,0.48214285714285715,0.7371452655240236,0.8104577385137918,0.1,0.0,1.0,0.6000000000000001,0.2,1.0,1.0,0.25
SHP103217,Hamburg,New York,XPO Logistics,Road,2024-11-11,2024-11-18,0.15151515151515152,0.07692307692307693,Customs Hold,0.944988816913468,0.5,1.0,Clear,0.0063157894736842095,1.0,0.2222222222222222,Traffic Jam,0.41,0.3039647577092506,0.49210526315789477,0.4857142857142857,0.8153,1,50.7,0.21428571428571427,0.4581343073897162,0.9927260667209368,0.4,1.0,0.6666666666666666,0.2,0.4,0.25,0.16666666666666666,1.0
SHP103218,Dubai,Tokyo,XPO Logistics,Rail,2023-04-14,2023-04-25,0.27272727272727276,0.02564102564102564,Delayed,0.2734874825451825,0.25,1.0,Snow,0.6336842105263157,0.125,1.0,Natural Disaster,0.9750000000000001,0.1541850220264318,0.9973684210526316,0.9428571428571428,1.0,1,29.4,0.045454545454545456,0.8202444506883955,0.8333996300860715,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.8333333333333333,0.25
SHP103219,Dubai,Chicago,UPS,Air,2023-03-07,2023-03-11,0.06060606060606061,0.0,In Transit,0.08243075088724487,0.75,1.0,Heavy Rain,0.5726315789473684,0.25,0.8888888888888888,Traffic Jam,0.388,0.6872246696035242,0.8394736842105264,0.22857142857142848,0.8356,1,29.1,0.0,0.5533155380724923,0.6796135050829203,0.4,0.8,0.0,0.0,0.0,0.75,0.5,1.0
SHP103220,Rotterdam,Sydney,DB Schenker,Sea,2024-10-05,2024-11-09,1.0,0.8717948717948718,Out for Delivery,0.7655552932609401,0.0,0.0,Blizzard,0.9978947368421053,0.625,0.3333333333333333,None,0.002,0.4229074889867839,0.02894736842105263,0.028571428571428525,0.7048,1,22.0,0.4857142857142857,0.3762995223377353,0.9656576837254445,0.1,0.0,1.0,0.8,0.8,1.0,0.0,0.5
SHP103221,Shanghai,Chicago,DHL,Rail,2024-02-02,2024-02-16,0.36363636363636365,0.3333333333333333,In Transit,3.600993874309309e-05,0.25,0.0,Storm,0.8315789473684211,0.125,0.4444444444444445,None,0.0,0.48898678414096874,0.4973684210526316,0.7714285714285714,0.9851,1,63.3,0.4642857142857143,0.30106771565046364,0.010576703445246347,0.1,0.2,0.3333333333333333,1.0,0.0,0.75,1.0,0.5
SHP103222,Rotterdam,New York,FedEx,Air,2024-03-04,2024-03-06,0.0,0.02564102564102564,In Transit,0.79694995818846,0.0,0.0,Fog,0.451578947368421,0.375,1.0,Port Strike,0.925,0.7400881057268718,0.6078947368421053,0.8857142857142857,1.0,1,28.1,0.25,0.6336049452093284,0.9708238281583819,0.1,0.4,0.0,0.8,0.4,0.75,0.3333333333333333,0.75
SHP103223,Mumbai,Singapore,XPO Logistics,Rail,2023-12-24,2023-12-31,0.15151515151515152,0.2564102564102564,Customs Hold,0.015228202984023591,0.25,0.0,Snow,0.6526315789473685,0.375,0.2222222222222222,Traffic Jam,0.414,0.14977973568281922,0.8473684210526317,0.8,1.0,1,92.3,0.7142857142857143,0.4483703287440292,0.4652607069413704,0.0,1.0,0.3333333333333333,0.6000000000000001,0.6000000000000001,0.25,0.8333333333333333,1.0
SHP103224,Rotterdam,Singapore,UPS,Sea,2023-09-26,2023-10-24,0.7878787878787878,0.5897435897435898,In Transit,0.8414902513093614,0.75,1.0,Storm,0.856842105263158,0.375,0.5555555555555556,Natural Disaster,0.9970000000000001,0.5682819383259909,0.12368421052631581,0.6857142857142857,1.0,1,33.5,0.4107142857142857,0.8007164933970217,0.9778144206151143,0.5,0.8,1.0,0.8,0.6000000000000001,0.75,1.0,0.25
SHP103225,Shanghai,Singapore,Maersk,Rail,2023-11-30,2023-12-14,0.36363636363636365,0.05128205128205128,Customs Hold,0.553148669032653,0.75,0.0,Clear,0.00736842105263158,0.25,0.5555555555555556,Traffic Jam,0.42300000000000004,0.2114537444933915,0.4947368421052632,0.42857142857142855,0.7651,1,50.9,0.07142857142857142,0.2694577128406856,0.9238895359777284,1.0,0.6000000000000001,0.3333333333333333,1.0,0.6000000000000001,0.25,0.16666666666666666,1.0
SHP103226,Dubai,Sydney,DB Schenker,Air,2024-01-10,2024-01-14,0.06060606060606061,0.1282051282051282,Out for Delivery,0.3340421956459983,0.75,0.0,Snow,0.608421052631579,0.0,0.3333333333333333,None,0.0,0.44052863436123335,0.18947368421052632,0.8571428571428572,0.8136,1,12.4,0.625,0.19436639505479064,0.859087490365477,0.0,0.0,0.0,0.0,0.8,1.0,0.8333333333333333,0.5
SHP103227,Hamburg,Chicago,XPO Logistics,Rail,2024-06-18,2024-07-02,0.36363636363636365,0.02564102564102564,In Transit,0.7519055259251554,0.5,0.0,Rain,0.2031578947368421,0.375,0.3333333333333333,None,0.0,0.2731277533039642,0.16842105263157897,0.8285714285714285,0.7022,1,19.2,0.03571428571428571,0.15559145827479626,0.9633451593382722,1.0,1.0,0.3333333333333333,0.2,0.0,0.75,0.6666666666666666,0.5
SHP103228,Shanghai,Chicago,UPS,Sea,2024-01-02,2024-01-28,0.7272727272727273,0.0,In Transit,0.8574366525160945,0.5,1.0,Blizzard,0.9536842105263158,0.375,0.5555555555555556,Natural Disaster,1.0,0.5947136563876652,0.818421052631579,0.6571428571428573,1.0,1,23.0,0.0,0.8627423433548749,0.9802276203267555,1.0,0.8,1.0,1.0,0.0,0.75,0.0,0.25
SHP103229,Shanghai,Chicago,DHL,Rail,2023-04-27,2023-05-07,0.24242424242424243,0.23076923076923075,Delayed,0.592173439869404,0.5,0.0,Rain,0.26210526315789473,0.25,0.6666666666666665,Traffic Jam,0.37200000000000005,0.6255506607929515,0.5447368421052632,0.8,0.7546,1,24.5,0.45,0.3255830289407137,0.932650853066213,0.1,0.2,0.3333333333333333,1.0,0.0,0.5,0.6666666666666666,1.0
SHP103230,Rotterdam,Chicago,XPO Logistics,Rail,2023-11-23,2023-12-08,0.393939393939394,0.4358974358974359,In Transit,0.32059248352545305,1.0,1.0,Storm,0.8578947368421053,0.375,0.8888888888888888,Traffic Jam,0.36200000000000004,0.2907488986784137,0.034210526315789476,0.28571428571428575,0.8549,1,81.2,0.5666666666666667,0.6187833661140769,0.8538088127208344,0.0,1.0,0.3333333333333333,0.8,0.0,0.75,1.0,1.0
SHP103231,Los Angeles,London,DB Schenker,Sea,2023-06-03,2023-07-05,0.9090909090909092,0.717948717948718,Delayed,0.43687657793551027,0.5,0.0,Storm,0.8389473684210526,0.25,0.1111111111111111,Equipment Failure,0.5860000000000001,0.3039647577092506,0.6921052631578947,0.057142857142857106,1.0,1,58.3,0.4375,0.4894633323967406,0.8935664498256584,0.4,0.0,1.0,0.4,0.2,0.5,1.0,0.0
SHP103232,Rotterdam,London,DHL,Rail,2024-05-31,2024-06-13,0.3333333333333333,0.1794871794871795,Customs Hold,0.8433127543201924,0.5,1.0,Heavy Rain,0.5084210526315789,0.375,0.1111111111111111,Traffic Jam,0.43,0.49339207048458134,0.5447368421052632,0.8857142857142857,0.9596,1,36.9,0.2692307692307692,0.4833520651868502,0.9780925264018667,0.6000000000000001,0.2,0.3333333333333333,0.8,0.2,0.25,0.5,1.0
SHP103233,Dubai,Sydney,DHL,Rail,2024-01-11,2024-01-23,0.30303030303030304,0.07692307692307693,At Port,0.024058640184690977,0.0,0.0,Fog,0.41684210526315785,0.125,0.0,None,0.024,0.5594713656387662,0.7473684210526316,0.9714285714285713,0.8438,1,5.2,0.125,0.15748805844338298,0.5228065771698409,0.9,0.2,0.3333333333333333,0.0,0.8,0.0,0.3333333333333333,0.5
SHP103234,Shanghai,London,UPS,Sea,2024-04-19,2024-05-23,0.9696969696969697,0.20512820512820512,Delayed,0.9135021265869381,0.75,0.0,Heavy Rain,0.5621052631578947,0.625,0.3333333333333333,None,0.020000000000000004,0.5947136563876652,0.9894736842105264,0.8857142857142857,0.9934,1,70.1,0.11764705882352941,0.330429896038213,0.9883697540207304,1.0,0.8,1.0,1.0,0.2,0.5,0.5,0.5
SHP103235,Shanghai,London,DB Schenker,Road,2024-07-11,2024-07-15,0.06060606060606061,0.15384615384615385,Out for Delivery,0.2095518363068207,0.0,1.0,Snow,0.6799999999999999,0.75,1.0,Traffic Jam,0.397,0.3656387665198233,0.08421052631578949,0.8285714285714285,1.0,1,76.2,0.75,0.673293059848272,0.7992127249466454,0.0,0.0,0.6666666666666666,1.0,0.2,1.0,0.8333333333333333,1.0
SHP103236,Hamburg,New York,Maersk,Sea,2023-01-03,2023-02-02,0.8484848484848486,0.8205128205128205,At Port,0.9292084615353837,0.25,0.0,Rain,0.18421052631578946,0.625,0.3333333333333333,Natural Disaster,1.0,0.3436123348017617,0.08684210526315791,0.5999999999999999,0.9813,1,8.5,0.5333333333333333,0.5305563360494521,0.9905612340295482,0.0,0.6000000000000001,1.0,0.2,0.4,0.0,0.6666666666666666,0.25
SHP103237,Hamburg,Tokyo,XPO Logistics,Air,2023-10-19,2023-10-22,0.030303030303030304,0.07692307692307693,Delayed,0.13675574458550563,0.5,0.0,Rain,0.21052631578947367,0.375,0.3333333333333333,Natural Disaster,1.0,0.3524229074889864,0.9552631578947369,0.7428571428571427,1.0,1,92.9,0.5,0.5448862039898847,0.7444618164558812,0.0,1.0,0.0,0.2,1.0,0.5,0.6666666666666666,0.25
SHP103238,Los Angeles,New York,DHL,Road,2023-01-06,2023-01-12,0.12121212121212122,0.1282051282051282,In Transit,0.17245759829713003,1.0,0.0,Blizzard,0.9421052631578946,0.75,0.6666666666666665,Equipment Failure,0.6110000000000001,0.6828193832599121,0.8842105263157894,0.3714285714285714,1.0,1,44.3,0.4166666666666667,0.6801770160157348,0.7742121494508684,0.1,0.2,0.6666666666666666,0.4,0.4,0.75,0.0,0.0
SHP103239,Mumbai,Tokyo,FedEx,Road,2024-07-11,2024-07-21,0.24242424242424243,0.02564102564102564,Out for Delivery,0.9312290192093018,0.25,1.0,Clear,0.0,0.625,0.3333333333333333,Equipment Failure,0.6080000000000001,0.7621145374449334,0.7842105263157895,0.22857142857142848,0.7634,1,61.7,0.05,0.46417533014891826,0.9908404675227636,0.9,0.4,0.6666666666666666,0.6000000000000001,1.0,1.0,0.16666666666666666,0.0
SHP103240,Los Angeles,Singapore,XPO Logistics,Road,2023-05-30,2023-06-02,0.030303030303030304,0.20512820512820512,Out for Delivery,0.03747434291864555,0.75,1.0,Clear,0.0,1.0,0.0,Port Strike,0.915,0.24669603524229045,0.12631578947368424,0.28571428571428575,1.0,1,15.3,1.0,0.5840123630233212,0.5790093785324121,0.0,1.0,0.6666666666666666,0.4,0.6000000000000001,1.0,0.16666666666666666,0.75
